Dataset|Representation Model|Similarity Metric|Duplicates Type|Domain|Valid Pairs|BF Pairs|Average Characters D1|Average Tokens D1|Average Characters D2|Average Tokens D2|Portion of Valid Pairs|CNC Precision|CNC Recall|CNC F-Measure|CNC Threshold|CNC Run-time|RSR Precision|RSR Recall|RSR F-Measure|RSR Threshold|RSR Run-time|RCA Precision|RCA Recall|RCA F-Measure|RCA Threshold|RCA Run-time|BAH Precision|BAH Recall|BAH F-Measure|BAH Threshold|BAH Run-time|BMC Precision|BMC Recall|BMC F-Measure|BMC Threshold|BMC Run-time|EXC Precision|EXC Recall|EXC F-Measure|EXC Threshold|EXC Run-time|KRC Precision|KRC Recall|KRC F-Measure|KRC Threshold|KRC Run-time|UMC Precision|UMC Recall|UMC F-Measure|UMC Threshold|UMC Run-time|BMC Configuration
IMDB-TMDB|TOKEN_TRIGRAMS|GENERALIZED_JACCARD_SIMILARITY|Scarce|Movies|146877|30994608|49|9|114|24|0.005|0.931818187|0.145833328|0.252196819|0.349999845|5|0.486133754|0.151422769|0.230918244|0.349999845|20|0.387234032|0.092479676|0.149302706|0.349999845|537|0.557692289|0.027052239|0.130060568|0.049999844|2562|0.369402975|0.251524389|0.299274504|0.049999844|15|0.833333313|0.195630088|0.316872418|0.049999844|14|0.705673754|0.202235773|0.314375997|0.049999844|38|0.379336357|0.255589426|0.305403769|0.049999844|29|Left
IMDB-TMDB|TOKEN_TRIGRAMS_TF_IDF|ARCS_SIMILARITY|Scarce|Movies|146877|30994608|49|9|114|24|0.005|0.909356713|0.316056907|0.469079971|0.099999845|4|0.887323916|0.320121944|0.47050038|0.099999845|11|0.834745765|0.200203255|0.32295081|0.049999844|531|0.613924026|0.090485074|0.248468935|0.099999845|2689|0.87367022|0.333841473|0.483088255|0.049999844|7|0.893939376|0.329776436|0.481811434|0.049999844|4|0.88187921|0.333841473|0.484334707|0.049999844|12|0.873838007|0.334349602|0.483645737|0.049999844|5|Right
IMDB-TMDB|TOKEN_TRIGRAMS_TF_IDF|COSINE_SIMILARITY|Scarce|Movies|146877|30994608|49|9|114|24|0.005|0.898383379|0.197662607|0.324031651|0.499999881|4|0.774647892|0.195630088|0.312373251|0.549999893|12|0.271251947|0.178353652|0.215205416|0.099999845|536|0.506024122|0.078358211|0.177955672|0.099999845|2574|0.412263542|0.321138203|0.361039668|0.099999845|15|0.865217388|0.303353667|0.449209988|0.049999844|19|0.802340686|0.313516259|0.450858653|0.049999844|49|0.443846673|0.335365862|0.382054985|0.099999845|27|Left
IMDB-TMDB|TOKEN_TRIGRAMS_TF_IDF|GENERALIZED_JACCARD_SIMILARITY|Scarce|Movies|146877|30994608|49|9|114|24|0.005|0.888311684|0.173780486|0.290692717|0.249999836|6|0.560810804|0.16869919|0.259375006|0.299999833|17|0.344551295|0.109247968|0.165895075|0.249999836|548|0.573170722|0.043843284|0.133850619|0.049999844|2580|0.386469662|0.252540648|0.305470169|0.049999844|15|0.841584146|0.215955287|0.343712091|0.049999844|14|0.71592778|0.221544713|0.338377982|0.049999844|40|0.388281256|0.252540648|0.306034476|0.049999844|29|Left
IMDB-TVDB|CHARACTER_BIGRAMS|COSINE_SIMILARITY|Scarce|Movies|36521306|39971580|49|9|94|18|0.914|0.775862098|0.125932842|0.216693431|0.649999917|262|0.44970414|0.141791046|0.215602845|0.649999917|306|0.339826852|0.146455228|0.204693615|0.599999905|803|0.305687189|0.235616446|0.11552795|0.549999893|3159|0.401433706|0.208955228|0.274846613|0.599999905|230|0.429702967|0.202425376|0.275206089|0.499999881|266|0.372881353|0.307835817|0.337250888|0.499999881|1718|0.356164396|0.266791046|0.305066675|0.549999893|341|Right
IMDB-TVDB|CHARACTER_BIGRAMS|ENHANCED_JACCARD_SIMILARITY|Scarce|Movies|36521306|39971580|49|9|94|18|0.914|0.756756783|0.104477614|0.183606565|0.349999845|271|0.281090289|0.153917909|0.198915005|0.349999845|300|0.237922698|0.18376866|0.207368419|0.299999833|843|0.471326172|0.240182653|0.152562574|0.299999833|3343|0.287086457|0.250932842|0.267794907|0.299999833|232|0.405405402|0.237873137|0.299823642|0.199999839|304|0.339665651|0.416977614|0.374371856|0.199999839|1802|0.327548802|0.281716406|0.302908719|0.299999833|344|Right
IMDB-TVDB|CHARACTER_BIGRAMS|GENERALIZED_JACCARD_SIMILARITY|Scarce|Movies|36521306|39971580|49|9|94|18|0.914|0.685039341|0.081156716|0.145120934|0.349999845|279|0.288461536|0.097947761|0.146239564|0.349999845|296|0.165562913|0.139925376|0.151668355|0.249999836|788|0.5|0.217351601|0.099053971|0.249999836|3657|0.202127665|0.19496268|0.198480532|0.249999836|346|0.348341227|0.137126863|0.196787149|0.249999836|248|0.254464298|0.265858203|0.260036498|0.199999839|1781|0.234879032|0.217350751|0.225775182|0.249999836|360|Left
IMDB-TVDB|CHARACTER_BIGRAMS_TF_IDF|COSINE_SIMILARITY|Scarce|Movies|36521306|39971580|49|9|94|18|0.914|0.690265477|0.291044772|0.409448802|0.599999905|264|0.440985739|0.317164183|0.368963629|0.649999917|300|0.40231362|0.291977614|0.33837837|0.599999905|899|0.47897622|0.239269406|0.213411078|0.549999893|4360|0.477580816|0.427238792|0.451009333|0.599999905|261|0.535452306|0.408582091|0.463492066|0.599999905|241|0.472196907|0.483208954|0.477639467|0.549999893|1668|0.437395662|0.488805979|0.461674035|0.549999893|337|Right
IMDB-TVDB|CHARACTER_BIGRAMS_TF_IDF|GENERALIZED_JACCARD_SIMILARITY|Scarce|Movies|36521306|39971580|49|9|94|18|0.914|0.679558039|0.229477614|0.343096256|0.349999845|264|0.443037987|0.293843269|0.353337049|0.399999857|298|0.287970841|0.221082091|0.250131935|0.349999845|780|0.437956214|0.219178081|0.174186781|0.299999833|3330|0.38375634|0.352611929|0.367525488|0.349999845|371|0.431081086|0.297574639|0.352097124|0.349999845|238|0.408163279|0.335820884|0.368474901|0.349999845|1639|0.36820513|0.334888071|0.350757211|0.349999845|341|Left
IMDB-TVDB|CHARACTER_BIGRAM_GRAPHS|GRAPH_CONTAINMENT_SIMILARITY|Scarce|Movies|19628353|39971580|49|9|94|18|0.491|0.867924511|0.214552239|0.344053864|0.649999917|149|0.45221445|0.361940295|0.402072549|0.649999917|196|0.356089979|0.428171635|0.388818294|0.549999893|713|0.400849849|0.258447498|0.211667523|0.549999893|3210|0.427900732|0.595149279|0.497854054|0.549999893|160|0.651300251|0.513992548|0.574556887|0.449999869|171|0.543441236|0.595149279|0.568121076|0.399999857|1141|0.469979286|0.635261178|0.540261805|0.549999893|203|Right
IMDB-TVDB|CHARACTER_BIGRAM_GRAPHS|GRAPH_NORMALIZED_VALUE_SIMILARITY|Scarce|Movies|19628353|39971580|49|9|94|18|0.491|0.849122822|0.225746274|0.356669128|0.599999905|150|0.436234832|0.402052253|0.4184466|0.599999905|196|0.386503071|0.411380589|0.398553997|0.549999893|702|0.438848913|0.222831056|0.221782178|0.499999881|2992|0.469219208|0.583022416|0.519966781|0.549999893|158|0.625692129|0.527052224|0.572151959|0.449999869|162|0.578804374|0.596082091|0.587316215|0.449999869|1029|0.50916028|0.622201502|0.560033619|0.549999893|207|Right
IMDB-TVDB|CHARACTER_BIGRAM_GRAPHS|GRAPH_OVERALL_SIMILARITY|Scarce|Movies|19628353|39971580|49|9|94|18|0.491|0.849358976|0.247201487|0.382947952|0.449999869|151|0.392190158|0.430970162|0.410666704|0.449999869|228|0.384898722|0.389925361|0.38739574|0.449999869|719|0.48031497|0.222831056|0.212447345|0.399999857|3129|0.447656244|0.534514904|0.487244844|0.449999869|151|0.620111704|0.517723858|0.564311147|0.349999845|160|0.540775955|0.637126863|0.585010707|0.299999833|1187|0.508814096|0.592350721|0.547413766|0.449999869|197|Right
IMDB-TVDB|CHARACTER_BIGRAM_GRAPHS|GRAPH_VALUE_SIMILARITY|Scarce|Movies|19628353|39971580|49|9|94|18|0.491|0.703349292|0.137126863|0.229508191|0.399999857|168|0.311377257|0.194029853|0.239080474|0.349999845|192|0.236127511|0.186567158|0.208441898|0.299999833|713|0.458119661|0.244748861|0.134511545|0.249999836|3120|0.244740531|0.325559705|0.279423565|0.249999836|219|0.420062691|0.25|0.313450307|0.249999836|138|0.380059242|0.359141797|0.369304538|0.249999836|937|0.280532926|0.353544772|0.312835336|0.249999836|191|Left
IMDB-TVDB|CHARACTER_TRIGRAMS|COSINE_SIMILARITY|Scarce|Movies|17971429|39971580|49|9|94|18|0.45|0.793991387|0.172574624|0.283524901|0.499999881|133|0.374172181|0.210820898|0.269689739|0.499999881|158|0.339080453|0.220149249|0.26696831|0.449999869|719|0.379120886|0.252054781|0.168888897|0.399999857|3398|0.400726378|0.30876866|0.348788172|0.449999869|136|0.509925544|0.383395523|0.437699705|0.299999833|180|0.450117826|0.534514904|0.488699347|0.299999833|1044|0.342629492|0.481343269|0.400310338|0.349999845|207|Right
IMDB-TVDB|CHARACTER_TRIGRAMS|ENHANCED_JACCARD_SIMILARITY|Scarce|Movies|17971429|39971580|49|9|94|18|0.45|0.743902445|0.170708954|0.27769348|0.249999836|133|0.303658545|0.232276127|0.263213515|0.249999836|170|0.329166681|0.221082091|0.264508963|0.249999836|720|0.521739125|0.230136991|0.147762746|0.199999839|3561|0.385428905|0.305970162|0.341133624|0.249999836|137|0.470951796|0.355410457|0.405103683|0.099999845|543|0.379444093|0.547574639|0.448262691|0.099999845|1668|0.352245867|0.416977614|0.381888121|0.199999839|174|Right
IMDB-TVDB|CHARACTER_TRIGRAMS|GENERALIZED_JACCARD_SIMILARITY|Scarce|Movies|17971429|39971580|49|9|94|18|0.45|0.730994165|0.116604477|0.201126292|0.249999836|148|0.327083319|0.146455228|0.202319577|0.249999836|174|0.2295302|0.159514919|0.188222334|0.199999839|718|0.46985817|0.242009133|0.123004697|0.149999842|3654|0.274826795|0.222014919|0.245614022|0.199999839|191|0.383823544|0.243470147|0.297945201|0.049999844|1076|0.300762296|0.404850751|0.345129222|0.099999845|1229|0.232669875|0.31623134|0.268090159|0.149999842|210|Left
IMDB-TVDB|CHARACTER_TRIGRAMS_TF_IDF|ARCS_SIMILARITY|Scarce|Movies|17971429|39971580|49|9|94|18|0.45|0.809523821|0.158582091|0.265210599|0.199999839|136|0.382894725|0.271455228|0.317685604|0.199999839|179|0.312046438|0.401119411|0.351020366|0.149999842|711|0.253456235|0.150684938|0.18784529|0.149999842|3492|0.370510399|0.548507452|0.442271531|0.149999842|146|0.603995323|0.479477614|0.534581423|0.099999845|219|0.474311233|0.594216406|0.527536213|0.099999845|1217|0.441196024|0.619403005|0.515327871|0.149999842|205|Right
IMDB-TVDB|CHARACTER_TRIGRAMS_TF_IDF|COSINE_SIMILARITY|Scarce|Movies|17971429|39971580|49|9|94|18|0.45|0.751968503|0.356343269|0.48354429|0.599999905|132|0.489772737|0.402052253|0.441598386|0.599999905|161|0.485021412|0.317164183|0.383530766|0.599999905|728|0.43650794|0.251141548|0.231435657|0.499999881|3516|0.565759659|0.465485066|0.510747135|0.599999905|138|0.593525171|0.461753726|0.519412339|0.599999905|122|0.587081909|0.474813432|0.52501291|0.599999905|848|0.578887641|0.475746274|0.522273481|0.599999905|184|Right
IMDB-TVDB|CHARACTER_TRIGRAMS_TF_IDF|GENERALIZED_JACCARD_SIMILARITY|Scarce|Movies|17971429|39971580|49|9|94|18|0.45|0.712158799|0.267723888|0.389152527|0.299999833|143|0.441618502|0.356343269|0.394424349|0.299999833|173|0.33850494|0.223880604|0.269511521|0.299999833|751|0.470377028|0.239269406|0.165997326|0.299999833|4119|0.451025069|0.369402975|0.406153858|0.299999833|215|0.452506602|0.31996268|0.374863386|0.299999833|128|0.440334141|0.344216406|0.386387408|0.299999833|899|0.422374427|0.345149249|0.379876822|0.299999833|176|Left
IMDB-TVDB|CHARACTER_TRIGRAM_GRAPHS|GRAPH_CONTAINMENT_SIMILARITY|Scarce|Movies|9398474|39971580|49|9|94|18|0.235|0.857881129|0.309701502|0.455106258|0.549999893|90|0.496663481|0.486007452|0.491277695|0.549999893|134|0.473170727|0.452425361|0.462565541|0.499999881|727|0.377204895|0.253881276|0.260869592|0.499999881|4455|0.554391623|0.641791046|0.594898343|0.499999881|93|0.6875|0.605410457|0.643849194|0.399999857|80|0.640366971|0.651119411|0.645698428|0.399999857|587|0.573624611|0.661380589|0.61438477|0.499999881|116|Right
IMDB-TVDB|CHARACTER_TRIGRAM_GRAPHS|GRAPH_NORMALIZED_VALUE_SIMILARITY|Scarce|Movies|9398474|39971580|49|9|94|18|0.235|0.867532492|0.311567158|0.458476305|0.549999893|77|0.504901946|0.480410457|0.49235183|0.549999893|113|0.480846763|0.44496268|0.462209284|0.499999881|685|0.489681065|0.238356158|0.24569732|0.499999881|3983|0.564569533|0.63619405|0.598245621|0.499999881|96|0.68008256|0.614738822|0.645761907|0.399999857|84|0.645311058|0.648320913|0.646812499|0.399999857|609|0.574397326|0.644589543|0.607472539|0.499999881|106|Right
IMDB-TVDB|CHARACTER_TRIGRAM_GRAPHS|GRAPH_OVERALL_SIMILARITY|Scarce|Movies|9398474|39971580|49|9|94|18|0.235|0.838709652|0.291044772|0.432132959|0.399999857|79|0.452696741|0.477611929|0.464820683|0.399999857|141|0.448173732|0.423507452|0.435491562|0.399999857|685|0.497925311|0.219178081|0.242857128|0.399999857|3592|0.509819984|0.581156731|0.543156028|0.399999857|73|0.650446892|0.611007452|0.630110621|0.299999833|108|0.61908859|0.671641767|0.644295335|0.299999833|659|0.536565304|0.609141767|0.570554793|0.399999857|106|Right
IMDB-TVDB|CHARACTER_TRIGRAM_GRAPHS|GRAPH_VALUE_SIMILARITY|Scarce|Movies|9398474|39971580|49|9|94|18|0.235|0.676975965|0.18376866|0.289068252|0.249999836|83|0.383280754|0.226679102|0.284876913|0.299999833|104|0.305591673|0.219216421|0.255296022|0.249999836|681|0.466302365|0.233789951|0.160809368|0.199999839|3212|0.373507053|0.320895523|0.345208228|0.249999836|97|0.474999994|0.265858203|0.340909094|0.249999836|65|0.40019381|0.385261208|0.392585605|0.199999839|476|0.396703303|0.336753726|0.364278495|0.249999836|92|Left
IMDB-TVDB|CHARACTER_FOURGRAMS|COSINE_SIMILARITY|Scarce|Movies|9360724|39971580|49|9|94|18|0.234|0.76795578|0.259328365|0.387726665|0.349999845|83|0.373737365|0.310634315|0.339276582|0.399999857|111|0.324299067|0.323694021|0.323996246|0.349999845|651|0.399452806|0.266666681|0.19179602|0.349999845|2980|0.447973698|0.381529838|0.412090659|0.399999857|66|0.534951448|0.513992548|0.524262607|0.199999839|275|0.480630338|0.682835817|0.564161837|0.199999839|1000|0.438165426|0.499067158|0.466637582|0.349999845|101|Right
IMDB-TVDB|CHARACTER_FOURGRAMS|ENHANCED_JACCARD_SIMILARITY|Scarce|Movies|9360724|39971580|49|9|94|18|0.234|0.738461554|0.223880604|0.343593448|0.199999839|75|0.334365338|0.302238792|0.317491442|0.199999839|125|0.336854458|0.267723888|0.298336804|0.199999839|650|0.470085472|0.251141548|0.156190485|0.149999842|3425|0.3922925|0.370335817|0.380998075|0.199999839|67|0.467969596|0.402052253|0.432513833|0.049999844|800|0.408022135|0.550373137|0.468625903|0.099999845|923|0.437562436|0.408582091|0.422575951|0.199999839|95|Right
IMDB-TVDB|CHARACTER_FOURGRAMS|GENERALIZED_JACCARD_SIMILARITY|Scarce|Movies|9360724|39971580|49|9|94|18|0.234|0.698689938|0.149253726|0.245964631|0.199999839|82|0.348460287|0.200559705|0.254588515|0.199999839|113|0.22712934|0.201492533|0.213544235|0.149999842|665|0.410060972|0.245662093|0.137017846|0.149999842|3492|0.292155087|0.302238792|0.297111422|0.149999842|98|0.399253726|0.299440295|0.342217505|0.049999844|538|0.337423325|0.410447747|0.370370388|0.099999845|607|0.321828365|0.321828365|0.321828365|0.149999842|99|Left
IMDB-TVDB|CHARACTER_FOURGRAMS_TF_IDF|ARCS_SIMILARITY|Scarce|Movies|9360724|39971580|49|9|94|18|0.234|0.72307694|0.350746274|0.472361803|0.149999842|71|0.519767463|0.416977614|0.462732941|0.149999842|95|0.416064262|0.483208954|0.447129905|0.099999845|668|0.507692337|0.150684938|0.24844718|0.099999845|3326|0.472368419|0.669776142|0.554012358|0.099999845|66|0.563139915|0.615671635|0.588235319|0.099999845|64|0.531493306|0.700559676|0.604426503|0.099999845|472|0.507580757|0.718283594|0.594824195|0.099999845|88|Right
IMDB-TVDB|CHARACTER_FOURGRAMS_TF_IDF|COSINE_SIMILARITY|Scarce|Movies|9360724|39971580|49|9|94|18|0.234|0.756809354|0.362873137|0.490542203|0.549999893|72|0.508917928|0.399253726|0.447464705|0.599999905|106|0.522082031|0.30876866|0.388042182|0.649999917|653|0.429565221|0.225570783|0.22990033|0.499999881|3000|0.566778898|0.471082091|0.514518619|0.549999893|66|0.596176803|0.465485066|0.522786796|0.549999893|66|0.557872772|0.499067158|0.526834071|0.499999881|473|0.54969573|0.505596995|0.526724935|0.499999881|90|Right
IMDB-TVDB|CHARACTER_FOURGRAMS_TF_IDF|GENERALIZED_JACCARD_SIMILARITY|Scarce|Movies|9360724|39971580|49|9|94|18|0.234|0.689737499|0.269589543|0.387659281|0.249999836|72|0.438914031|0.361940295|0.396728009|0.249999836|111|0.335157305|0.228544772|0.271769255|0.249999836|656|0.468123853|0.234703198|0.182339445|0.199999839|3331|0.446666658|0.375|0.4077079|0.249999836|96|0.434058905|0.31623134|0.365893126|0.249999836|75|0.432558149|0.347014934|0.385093182|0.249999836|498|0.408888876|0.343283594|0.373225152|0.249999836|96|Left
IMDB-TVDB|CHARACTER_FOURGRAM_GRAPHS|GRAPH_OVERALL_SIMILARITY|Scarce|Movies|4154077|39971580|49|9|94|18|0.104|0.825221241|0.347947747|0.489501297|0.399999857|39|0.505444646|0.519589543|0.512419522|0.349999845|88|0.484037071|0.438432842|0.460107684|0.349999845|637|0.429738551|0.240182653|0.265021473|0.299999833|2887|0.560771167|0.624067187|0.590728521|0.349999845|41|0.655691445|0.650186539|0.652927399|0.249999836|72|0.619240105|0.714552224|0.663490713|0.249999836|364|0.582770288|0.643656731|0.611702085|0.349999845|57|Right
IMDB-TVDB|CHARACTER_FOURGRAM_GRAPHS|GRAPH_VALUE_SIMILARITY|Scarce|Movies|4154077|39971580|49|9|94|18|0.104|0.692982435|0.221082091|0.335219234|0.199999839|36|0.438622743|0.273320884|0.336781621|0.249999836|51|0.275958836|0.275186568|0.275572121|0.149999842|635|0.471631199|0.242922381|0.184269667|0.149999842|3185|0.401898742|0.355410457|0.377227724|0.199999839|58|0.455790788|0.341417909|0.390400022|0.149999842|38|0.419263452|0.414179116|0.416705757|0.149999842|224|0.4218916|0.370335817|0.394436151|0.199999839|46|Left
IMDB-TVDB|TOKEN_UNIGRAMS|COSINE_SIMILARITY|Scarce|Movies|3834286|39971580|49|9|94|18|0.096|0.782383442|0.140858203|0.238735184|0.449999869|36|0.254816115|0.271455228|0.262872636|0.349999845|159|0.254725486|0.263992548|0.259276271|0.349999845|679|0.532687664|0.200913236|0.15384616|0.349999845|3660|0.310264379|0.372201502|0.338422388|0.349999845|41|0.498239428|0.263992548|0.34512195|0.349999845|39|0.430894315|0.346082091|0.383859277|0.349999845|294|0.362012982|0.416044772|0.387152761|0.349999845|55|Right
IMDB-TVDB|TOKEN_UNIGRAMS|ENHANCED_JACCARD_SIMILARITY|Scarce|Movies|3834286|39971580|49|9|94|18|0.096|0.751072943|0.163246274|0.268199235|0.249999836|31|0.420107722|0.218283579|0.287292808|0.249999836|47|0.212048188|0.328358203|0.257686675|0.149999842|670|0.483471066|0.213698626|0.14235501|0.149999842|3360|0.262587994|0.452425361|0.33230558|0.149999842|68|0.464730293|0.313432842|0.374373287|0.149999842|48|0.417017698|0.461753726|0.438247025|0.149999842|238|0.307082146|0.505596995|0.382093757|0.149999842|61|Left
IMDB-TVDB|TOKEN_UNIGRAMS|GENERALIZED_JACCARD_SIMILARITY|Scarce|Movies|3834286|39971580|49|9|94|18|0.096|0.786206901|0.106343284|0.187345937|0.249999836|33|0.363636374|0.167910442|0.22973834|0.199999839|55|0.153807864|0.288246274|0.200584218|0.099999845|640|0.526086986|0.221004561|0.115646251|0.099999845|3131|0.190783411|0.386194021|0.255397886|0.099999845|116|0.380610406|0.197761193|0.260282397|0.099999845|93|0.346260399|0.349813432|0.348027855|0.099999845|458|0.233300596|0.443097025|0.305662811|0.099999845|122|Left
IMDB-TVDB|TOKEN_UNIGRAMS_TF_IDF|ARCS_SIMILARITY|Scarce|Movies|3834286|39971580|49|9|94|18|0.096|0.615877092|0.448694021|0.519158125|0.149999842|32|0.53197968|0.488805979|0.509479821|0.149999842|55|0.431799173|0.481343269|0.455227196|0.099999845|621|0.588039875|0.161643833|0.266745001|0.099999845|2884|0.484332412|0.663246274|0.559842467|0.099999845|38|0.550833344|0.616604507|0.581866205|0.099999845|31|0.522903442|0.692164183|0.595744669|0.099999845|193|0.513586938|0.705223858|0.594339609|0.099999845|42|Right
IMDB-TVDB|TOKEN_UNIGRAMS_TF_IDF|COSINE_SIMILARITY|Scarce|Movies|3834286|39971580|49|9|94|18|0.096|0.764822125|0.361007452|0.490494281|0.649999917|33|0.518779337|0.412313432|0.459459454|0.649999917|52|0.490370363|0.30876866|0.378935307|0.649999917|621|0.418209881|0.247488588|0.225278333|0.549999893|2940|0.579075396|0.444029838|0.50263989|0.699999928|36|0.580024064|0.449626863|0.506568551|0.649999917|30|0.564131677|0.463619411|0.508960605|0.599999905|192|0.566143513|0.471082091|0.514256597|0.599999905|38|Right
IMDB-TVDB|TOKEN_UNIGRAMS_TF_IDF|GENERALIZED_JACCARD_SIMILARITY|Scarce|Movies|3834286|39971580|49|9|94|18|0.096|0.650145769|0.208022386|0.315194368|0.249999836|32|0.319838047|0.294776112|0.306796134|0.249999836|75|0.273174733|0.310634315|0.29070276|0.199999839|625|0.439739406|0.246575341|0.156020939|0.199999839|3030|0.322535217|0.427238792|0.367576271|0.199999839|39|0.431415915|0.363805979|0.394736856|0.199999839|31|0.395234168|0.448694021|0.42027083|0.199999839|197|0.340667129|0.447761208|0.386940747|0.199999839|45|Right
IMDB-TVDB|TOKEN_UNIGRAM_GRAPHS|GRAPH_CONTAINMENT_SIMILARITY|Scarce|Movies|50359|39971580|49|9|94|18|0.001|0.782764792|0.406716406|0.535297692|0.349999845|4|0.527481556|0.599813461|0.561326981|0.249999836|46|0.465004802|0.452425361|0.458628833|0.249999836|605|0.373937666|0.241095886|0.294985265|0.249999836|2899|0.549921989|0.657649279|0.598980486|0.249999836|10|0.600580275|0.579291046|0.589743555|0.249999836|5|0.586238503|0.596082091|0.591119289|0.249999836|11|0.557632387|0.667910457|0.607809901|0.249999836|5|Left
IMDB-TVDB|TOKEN_UNIGRAM_GRAPHS|GRAPH_NORMALIZED_VALUE_SIMILARITY|Scarce|Movies|50359|39971580|49|9|94|18|0.001|0.793162405|0.432835817|0.560048342|0.399999857|5|0.532733202|0.607276142|0.567567527|0.299999833|45|0.466794997|0.452425361|0.459497869|0.299999833|590|0.3828125|0.223744288|0.278405726|0.249999836|3299|0.551562488|0.658582091|0.600340188|0.299999833|10|0.59961313|0.578358233|0.588793874|0.299999833|5|0.584558845|0.593283594|0.588888943|0.299999833|11|0.554085612|0.664179087|0.604157805|0.249999836|5|Left
